,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
110,2,TE,1,50,0.000202805185741,1,0,6187,4210,2340,4317
111,2,IN,1,50,0.000202805185741,1,0,8191,5556,5808,8443
112,2,TE,1,50,0.000212858582746,1,0,6143,4142,2384,4385
113,2,IN,1,50,0.000212858582746,1,0,8136,5443,5863,8556
114,2,TE,1,50,0.000223401472543,1,0,6100,4075,2427,4452
115,2,IN,1,50,0.000223401472543,1,0,8065,5322,5934,8677
116,2,TE,1,50,0.000234476149762,1,0,6059,4006,2468,4521
117,2,IN,1,50,0.000234476149762,1,0,8002,5225,5997,8774
118,2,TE,1,50,0.000246121082651,1,0,6007,3934,2520,4593
119,2,IN,1,50,0.000246121082651,1,0,7930,5120,6069,8879
120,2,TE,1,50,0.000258348874064,1,0,5966,3855,2561,4672
121,2,IN,1,50,0.000258348874064,1,0,7864,5018,6135,8981
122,2,TE,1,50,0.000271228016892,1,0,5921,3788,2606,4739
123,2,IN,1,50,0.000271228016892,1,0,7791,4899,6208,9100
124,2,TE,1,50,0.000284794286192,1,0,5869,3716,2658,4811
125,2,IN,1,50,0.000284794286192,1,0,7727,4779,6272,9220
126,2,TE,1,50,0.000299090676993,1,0,5822,3645,2705,4882
127,2,IN,1,50,0.000299090676993,1,0,7648,4670,6351,9329
128,2,TE,1,50,0.000314184851275,1,0,5774,3554,2753,4973
129,2,IN,1,50,0.000314184851275,1,0,7586,4565,6413,9434
130,2,TE,1,50,0.000330129344052,1,0,5722,3466,2805,5061
131,2,IN,1,50,0.000330129344052,1,0,7520,4464,6479,9535
132,2,TE,1,50,0.000347026414891,1,0,5666,3369,2861,5158
133,2,IN,1,50,0.000347026414891,1,0,7470,4348,6529,9651
134,2,TE,1,50,0.00036493262881,1,0,5609,3283,2918,5244
135,2,IN,1,50,0.00036493262881,1,0,7404,4245,6595,9754
136,2,TE,1,50,0.000383946288253,1,0,5542,3210,2985,5317
137,2,IN,1,50,0.000383946288253,1,0,7335,4142,6664,9857
138,2,TE,1,50,0.000404200069487,1,0,5502,3141,3025,5386
139,2,IN,1,50,0.000404200069487,1,0,7245,4024,6754,9975
140,2,TE,1,50,0.00042576309473,1,0,5447,3067,3080,5460
141,2,IN,1,50,0.00042576309473,1,0,7169,3908,6830,10091
142,2,TE,1,50,0.000448814286661,1,0,5388,2984,3139,5543
143,2,IN,1,50,0.000448814286661,1,0,7091,3788,6908,10211
144,2,TE,1,50,0.000473492829594,1,0,5342,2897,3185,5630
145,2,IN,1,50,0.000473492829594,1,0,7016,3676,6983,10323
146,2,TE,1,50,0.000500004735817,1,0,5272,2814,3255,5713
147,2,IN,1,50,0.000500004735817,1,0,6945,3542,7054,10457
